1,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,1,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.9,1,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.03392782807350159,0.2270236611366272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03529468551278114,0.0,0.0,0.0,0.0,0.0,0.042620062828063965,0.0,0.01453204546123743,0.02029254287481308,0.0,0.002882439875975251,0.010055017657577991,0.0,0.0,0.32850000262260437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004846206400543451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.9,0.9,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,1,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.9,1,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5489223599433899,0.0,0.0,0.0,0.0,0.0,0.08092354983091354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9316476583480835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.9,0.9,1,0.9,0.9,0.8,0.8,0.8,0.8,0.0,0.9314271807670593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6142174601554871,1.0,0.0,0.17533421516418457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.9,0.9,0.9,1,0.9,0.8,0.8,0.8,0.8,0.0,1.0,0.0028147927951067686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12504960596561432,0.0,0.0,0.0,0.0,0.0,0.20874366164207458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,1,0.8,0.8,0.8,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.32919439673423767,0.0,0.04160013049840927,0.0,0.0,0.0,0.0,0.24228306114673615,0.0,0.0,0.0,0.0,0.386014461517334,0.5430707335472107,0.013083693571388721,0.7016404867172241,0.47377461194992065,0.0,0.0,0.4446505904197693,0.0,0.0,0.0,0.43330851197242737,0.0,0.0,0.0,0.0,0.4875667691230774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4936797320842743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16149792075157166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,0.9,0.8,0.8,0.0,1.0,0.0,0.12984226644039154,0.10015896707773209,0.0,0.01785852760076523,0.0,0.24396730959415436,0.0,0.0,0.1699538677930832,0.0,0.6475427746772766,0.0,0.4626154601573944,0.9160854816436768,0.0,0.5010703206062317,0.5713926553726196,0.28095826506614685,0.5095388293266296,0.07955016195774078,0.35491660237312317,0.0,0.7436603307723999,0.5536959171295166,0.2612035274505615,0.10695507377386093,0.2102484554052353,0.0,0.0,0.0,0.0,0.05775715410709381,0.0,0.0,0.3973875641822815,0.0,0.0,0.0,0.03426755592226982,0.42314445972442627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06871462613344193,0.0,0.3140976130962372,0.0,0.0
