1,0.9,0.9,0.9,0.8,0.9,0.8,0.8,0.0,0.0,0.0,0.0,0.0736515149474144,0.0,0.1654961258172989,0.6573382616043091,0.055044446140527725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9106405973434448,0.0,0.0,0.0,0.3669556677341461,0.0,0.0,0.2124270647764206,0.0,0.0,0.594673752784729,0.0,0.39293959736824036,0.0,0.0,0.0,0.0,0.04675637558102608,0.0,0.0,0.0,0.0,0.0,0.0,0.017730198800563812,0.0,0.04121065139770508,0.24128678441047668,0.04337511211633682,0.02862205170094967,0.0,0.6191779971122742,0.39109566807746887,0.05200152099132538,0.5834755897521973,0.0,0.0,0.0,0.9944486021995544,0.0,0.0,0.01085980050265789,1.0,0.0,0.0,0.27930259704589844,0.0,0.34795889258384705,1.0
0.9,1,0.9,0.8,0.9,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.02094215154647827,0.0,0.5685942769050598,0.3837074339389801,0.03109542839229107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13147778809070587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16318969428539276,0.0,0.0,0.0,0.0,0.0,0.0,0.015906240791082382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08795568346977234,0.0,0.0,0.0,0.016014521941542625,0.0,0.0312848724424839,0.0,0.0,0.0,0.0,0.17926454544067383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19905255734920502,0.03499303013086319
0.9,0.9,1,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.11091946065425873,0.13250115513801575,0.03258123621344566,0.0,0.0,0.0,0.0,0.0,0.0,0.7924394011497498,0.025243671610951424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01266289222985506,0.0,0.034653209149837494,0.7949471473693848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010209779255092144,0.0,0.0,1.0,0.0,0.008285549469292164,0.006707717664539814,0.014518547803163528,0.0,0.0191868394613266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12312600016593933,0.0,0.0,0.0,0.0,0.0,0.06356489658355713,0.0
0.9,0.8,0.8,1,0.9,0.874253386259079,0.8,0.8751656651496887,0.0,0.0,0.0,0.0,0.038420189172029495,0.0,0.34398236870765686,0.4615723490715027,0.10861554741859436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6253475546836853,0.0,0.0,0.0,0.854198694229126,0.9380680322647095,0.0433596707880497,0.34081482887268066,0.008656169287860394,0.0,0.5710201859474182,0.0,0.2796945869922638,0.06323491036891937,0.0,0.0,0.0,0.027124950662255287,0.0,0.01452701073139906,0.0,0.0,0.0,0.0,0.01867087557911873,0.0,0.02867472916841507,0.39964160323143005,0.06152861565351486,0.03613738343119621,0.0,0.5021763443946838,1.0,0.05581243336200714,0.0,0.0,0.0,0.0,0.6779114007949829,0.0,1.0,0.04316933825612068,0.7487732768058777,1.0,0.0,0.3627060055732727,0.0,0.42936229705810547,0.9479320645332336
0.8,0.9,0.8,0.9,1,0.8,0.8,0.9,0.0,0.0,0.0,0.0,0.04075973108410835,0.0,0.19711312651634216,0.17093771696090698,0.041943300515413284,0.0,0.0,0.0,0.0,0.0,0.0,0.575960099697113,0.41415828466415405,0.0,0.0,0.0,0.5582693219184875,0.0,0.0,0.0,0.0,0.0,0.3957757353782654,0.0,0.38914573192596436,1.0,0.0,0.0,0.0,0.02652990259230137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5162155032157898,0.11183624714612961,0.021740639582276344,0.0,0.4216001033782959,0.6824914813041687,0.04707244411110878,0.885448157787323,0.0,0.0,0.0,0.6562238931655884,0.0,0.2695876359939575,0.1989940106868744,0.0,0.0,0.0,0.0,0.0,0.2772059142589569,0.38833367824554443
0.9,0.8,0.8,0.874253386259079,0.8,1,0.9,0.8179939031600952,0.0,0.0,0.07850893586874008,0.0,0.12983503937721252,0.0,0.3858660161495209,0.490740031003952,0.16084636747837067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42126354575157166,0.0,0.0,0.0,0.6022293567657471,0.0,0.0,0.12049178034067154,0.3009023666381836,0.0,0.40793919563293457,0.0,0.1561233550310135,0.05557949095964432,0.0,0.0,0.0,0.051641061902046204,0.0,0.0,0.0,0.0,0.0,0.0,0.02026924304664135,0.0,0.037584345787763596,0.6424750685691833,0.02747628279030323,0.08397714793682098,0.0,0.43042004108428955,0.5027644038200378,0.07636549323797226,0.5278470516204834,0.0,0.0,0.0,0.7418544292449951,0.0,0.34765079617500305,0.0398881658911705,0.486091285943985,0.0,0.0,0.1383049190044403,0.0,0.36093586683273315,0.20192697644233704
0.8,0.8,0.8,0.8,0.8,0.9,1,0.9,0.0,0.0,0.0,0.0,0.3044087290763855,0.0,0.0,0.14271119236946106,0.17906977236270905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252062052488327,0.0,0.0,0.0,0.06866399198770523,0.0,0.0,0.0,0.0,0.0,0.25772571563720703,0.0,0.1332380622625351,0.09232676029205322,0.0,0.0,0.0,0.06814168393611908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014055260457098484,0.5616695284843445,0.0,0.0,0.062159862369298935,0.24371160566806793,0.49541908502578735,0.07596025615930557,1.0,0.0,0.0,0.0,0.4674571752548218,0.0,0.6789574027061462,0.0,0.10528959333896637,0.0,0.0,0.2564545273780823,0.0,0.5999302268028259,0.14911842346191406
0.8,0.8,0.8,0.8751656651496887,0.9,0.8179939031600952,0.9,1,0.0,0.0,0.0,0.0,0.37046703696250916,0.0,0.0,0.300445556640625,0.23181010782718658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6171551942825317,0.0,0.0,0.0,0.07095803320407867,0.0,0.0,0.0,0.0,0.0,0.41587281227111816,0.0,0.09462902694940567,0.0,0.0,0.0,0.0,0.020175602287054062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17961733043193817,0.6279986500740051,0.0,0.07695657759904861,0.0,0.32000407576560974,0.0,0.2963736355304718,0.0,0.0,0.0,0.0,0.10061945021152496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4615934491157532,0.7574554085731506
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09568663686513901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013728274963796139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07850893586874008,0.0,0.0,0.9,0.8,1,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09984537959098816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16403107345104218
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.9,1,0.9,0.9,0.9,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0736515149474144,0.02094215154647827,0.0,0.038420189172029495,0.04075973108410835,0.12983503937721252,0.3044087290763855,0.37046703696250916,0.8,0.8,0.9,0.9,1,0.9,0.9,0.8,0.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09356099367141724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03536489978432655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09916472434997559,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.9,0.9,0.9,1,0.9,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1654961258172989,0.5685942769050598,0.11091946065425873,0.34398236870765686,0.19711312651634216,0.3858660161495209,0.0,0.0,0.8,0.8,0.9,0.9,0.9,0.9,1,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0030123882461339235,0.0,0.0,0.8584043979644775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6573382616043091,0.3837074339389801,0.13250115513801575,0.4615723490715027,0.17093771696090698,0.490740031003952,0.14271119236946106,0.300445556640625,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35356616973876953,0.0,0.0,0.13107645511627197,0.0,0.0,0.0,0.0,0.0,0.0,0.11594707518815994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011176290921866894,0.0,0.22684572637081146,0.137659952044487,0.24914519488811493,0.0,0.0,0.0,0.0,0.2269023209810257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2602696120738983,0.0
0.055044446140527725,0.03109542839229107,0.03258123621344566,0.10861554741859436,0.041943300515413284,0.16084636747837067,0.17906977236270905,0.23181010782718658,0.8,0.8,0.8,0.8,0.9,0.8,0.8,0.9,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4685884416103363,0.0,0.0,0.0,0.24480223655700684,0.0,0.0,0.0,0.0,0.0,0.29828909039497375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022911835461854935,0.16423587501049042,0.0,0.0,0.0,0.06997302919626236,0.0,0.03654080256819725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12965068221092224,0.48667582869529724
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9,0.9,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
