1,0.9,0.9,0.825,0.9,0.8,0.8,0.0389029309154,0.0219756215811,0.134080484509,0.0326732322574,0.0,0.0522569939494,0.0519751496613,0.0268770065159,0.0882415622473,0.0193276405334,0.0449577048421,0.157360434532,0.1312533319,0.13637496531,0.208864092827,0.118519000709,0.332625329494,0.122785925865,0.0771266072989,0.0832934230566
0.9,1,0.9,0.8,0.8,0.8,0.9,0.03511897102,0.00508661614731,0.0615117289126,0.0504482164979,0.0,0.0560782216489,0.0502882860601,0.0191607177258,0.0275393817574,0.00543793523684,0.0399226062,0.0754351094365,0.0149703249335,0.0185731388628,0.0303851775825,0.00979852583259,0.0350737012923,0.0515877492726,0.0230129677802,0.0167725011706
0.9,0.9,1,0.825,0.8,0.8,0.8,0.292986094952,0.0555078163743,0.41693687439,0.249514371157,0.035911437124,0.830835938454,0.467841625214,0.635410249233,0.153607964516,0.0923625156283,0.0993071496487,0.697346329689,0.197244733572,0.225587621331,0.399152725935,0.172314524651,0.454354196787,0.222422420979,0.392501503229,0.215355411172
0.85,0.8,0.85,1,0.9,0.9,0.8,0.0543508678675,0.000746988458559,0.0760753601789,0.0,0.0093947853893,0.00253386981785,0.0198759976774,0.0661062300205,0.00269844289869,0.0606167055666,0.00943894777447,0.042963732034,0.0151096628979,0.0155513351783,0.0219758059829,0.0169791225344,0.0236625503749,0.0113622350618,0.0141699612141,0.00787968281657
0.9,0.8,0.8,0.9,1,0.8,0.8,0.27822381258,0.0522111058235,0.309178709984,0.208015456796,0.0106823360547,0.311574757099,0.571116626263,0.371059954166,0.236901447177,0.040945250541,0.226372048259,0.890250086784,0.321643531322,0.349958509207,0.757865130901,0.313053160906,0.786402463913,0.345516562462,0.423975527287,0.149060502648
0.8,0.8,0.8,0.9,0.8,1,0.9,0.0276399888098,0.00876762904227,0.0468430034816,0.0442390292883,0.0118971532211,0.0,0.0365163199604,0.00485438713804,0.0036562976893,0.0,0.00110230792779,0.0170420054346,0.00906540080905,0.0185196045786,0.0266464035958,0.015060339123,0.0164284501225,0.00938611011952,0.0156199363992,0.00450959196314
0.8,0.9,0.8,0.8,0.8,0.9,1,0.00716649647802,0.0219221729785,0.186079159379,0.0268105864525,0.00704783201218,0.168144449592,0.0645658299327,0.134493112564,0.0585948489606,0.0380668975413,0.0422234758735,0.0771855339408,0.0189510788769,0.0399195179343,0.0477550365031,0.0283119529486,0.0863912254572,0.0247884318233,0.0330010354519,0.058477319777
0.0389029309154,0.03511897102,0.292986094952,0.0543508678675,0.27822381258,0.0276399888098,0.00716649647802,1,0.9,0.9,0.9,0.8,0.9,0.8,0.8,0.9,0.9,0.8,0.8,0.0553621686995,0.104095853865,0.124520905316,0.0714044943452,0.07451941818,0.0313175357878,0.0782096683979,0.0736220628023
0.0219756215811,0.00508661614731,0.0555078163743,0.000746988458559,0.0522111058235,0.00876762904227,0.0219221729785,0.9,1,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.0209282357246,0.03298221156,0.0219192188233,0.0215467493981,0.0484114438295,0.0,0.0425937287509,0.0240536034107
0.134080484509,0.0615117289126,0.41693687439,0.0760753601789,0.309178709984,0.0468430034816,0.186079159379,0.9,0.9,1,0.9,0.8,0.8,0.822118346393,0.8,0.801658277214,0.8,0.8,0.825,0.229186147451,0.417490720749,0.588464081287,0.172008469701,0.356712132692,0.205871850252,0.245215326548,0.334578126669
0.0326732322574,0.0504482164979,0.249514371157,0.0,0.208015456796,0.0442390292883,0.0268105864525,0.9,0.9,0.9,1,0.8,0.8,0.8,0.804185216129,0.8,0.8,0.8,0.825,0.114082887769,0.240459755063,0.377807170153,0.0551877059042,0.274243831635,0.114307895303,0.162297129631,0.206739321351
0.0,0.0,0.035911437124,0.0093947853893,0.0106823360547,0.0118971532211,0.00704783201218,0.8,0.9,0.8,0.8,1,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.00905030313879,0.0408292748034,0.0285133607686,0.0188087597489,0.0424743071198,0.0280859339982,0.0123193208128,0.00192049238831
0.0522569939494,0.0560782216489,0.830835938454,0.00253386981785,0.311574757099,0.0,0.168144449592,0.9,0.8,0.8,0.8,0.9,1,0.9,0.9,0.9,0.8,0.8,0.8,0.125730127096,0.117907136679,0.154056459665,0.00243663252331,0.379795014858,0.211036995053,0.103256724775,0.19621515274
0.0519751496613,0.0502882860601,0.467841625214,0.0198759976774,0.571116626263,0.0365163199604,0.0645658299327,0.8,0.8,0.844236692786,0.8,0.9,0.9,1,0.9,0.9,0.8,0.8,0.9,0.0571947097778,0.176222458482,0.314798593521,0.0628141984344,0.271566301584,0.0841991528869,0.134134158492,0.180306851864
0.0268770065159,0.0191607177258,0.635410249233,0.0661062300205,0.371059954166,0.00485438713804,0.134493112564,0.8,0.8,0.8,0.808370432258,0.9,0.9,0.9,1,0.9,0.8,0.8,0.825,0.209371864796,0.144070014358,0.80060094595,0.11382830888,0.289203077555,0.19254130125,0.365047067404,0.437298178673
0.0882415622473,0.0275393817574,0.153607964516,0.00269844289869,0.236901447177,0.0036562976893,0.0585948489606,0.9,0.8,0.803316554427,0.8,0.9,0.9,0.9,0.9,1,0.8,0.8,0.8,0.0247859377414,0.0601944215596,0.177873492241,0.0348151139915,0.121146529913,0.0803405642509,0.0669506192207,0.0978890359402
0.0193276405334,0.00543793523684,0.0923625156283,0.0606167055666,0.040945250541,0.0,0.0380668975413,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,0.9,0.9,0.0413127988577,0.0208826810122,0.0264553688467,0.0356689505279,0.0640585049987,0.0599934346974,0.0291395653039,0.0387549363077
0.0449577048421,0.0399226062,0.0993071496487,0.00943894777447,0.226372048259,0.00110230792779,0.0422234758735,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,1,0.9,0.0805622786283,0.0722907930613,0.0569585263729,0.0532447956502,0.100328177214,0.0503502711654,0.0450321771204,0.0732773840427
0.157360434532,0.0754351094365,0.697346329689,0.042963732034,0.890250086784,0.0170420054346,0.0771855339408,0.8,0.8,0.85,0.85,0.8,0.8,0.9,0.85,0.8,0.9,0.9,1,0.163414075971,0.243571445346,0.435787647963,0.10728982836,0.344389051199,0.112406305969,0.215861856937,0.27497497201
0.1312533319,0.0149703249335,0.197244733572,0.0151096628979,0.321643531322,0.00906540080905,0.0189510788769,0.0553621686995,0.0209282357246,0.229186147451,0.114082887769,0.00905030313879,0.125730127096,0.0571947097778,0.209371864796,0.0247859377414,0.0413127988577,0.0805622786283,0.163414075971,1,0.9,0.9,0.889228874445,0.8,0.8,0.8,0.8
