1,0.9,0.9,0.3088598847389221,0.0,0.0,0.0,0.0,0.0,0.0,0.26958167552948,0.0,0.0,0.6315882205963135,0.5441334843635559,0.22659999132156372,0.09023373574018478,0.0,0.32482874393463135,0.0,0.16139265894889832,0.0,0.7267557978630066,0.4158495366573334,0.3860112726688385,0.4788106381893158,0.0,0.2563549876213074,0.08684319257736206,0.0,0.001967527437955141,0.0,0.22393597662448883,0.0,0.0,0.0,0.09492599964141846,0.172592893242836,0.0,0.05215071886777878,0.03528998792171478,0.430519700050354,0.48265182971954346,0.37134572863578796,0.06153222173452377,0.0,0.0,0.0,0.0,0.0,0.02865222841501236,0.0,0.0,0.0,0.0,0.0,0.0,0.01840275153517723,0.0,0.287844717502594,0.0,0.0,1.0,0.09097237884998322,0.0,0.0
0.9,1,0.9,0.18484772741794586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4294176399707794,0.5465409755706787,0.0,0.0,0.4322374761104584,0.0,0.22128380835056305,0.0,0.3220216631889343,0.48407524824142456,0.0,0.633138120174408,0.0,0.7516401410102844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319679856300354,0.4972459673881531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16157548129558563,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6619011759757996,0.28543105721473694,0.0,0.0,0.0,0.8698071241378784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3088598847389221,0.18484772741794586,0.0,1,0.9,0.9,0.9,0.0,0.0,0.0,0.06591320782899857,0.0,0.0,0.2044449746608734,0.5094384551048279,0.3707517087459564,0.2283286303281784,0.0,0.2485683262348175,0.0,0.13905949890613556,0.0,0.48662495613098145,0.49669718742370605,0.5448243618011475,0.8531994223594666,0.0,0.20793823897838593,0.11920437961816788,0.0,0.07857154309749603,0.0,0.04342002794146538,0.192030131816864,0.0,0.0,0.1486240178346634,0.3043886721134186,0.030115516856312752,0.021086392924189568,0.022335804998874664,1.0,0.0,0.2635347247123718,0.16192562878131866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1323576420545578,0.0,0.0,0.0,0.0,0.6912822723388672,0.22554416954517365,0.0,0.0
0.0,0.0,0.0,0.9,1,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9,0.9,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1072155088186264,0.0,0.5945430994033813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10994231700897217,0.0,0.0,0.0
0.0,0.0,0.0,0.9,0.9,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009576383978128433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05001343786716461,0.013852483592927456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1579401195049286,0.0,0.0,0.0,0.0,0.05390423908829689,0.0,0.0,0.0,0.0,0.09732014685869217,0.0,0.0,0.0,0.0,0.0,0.0,0.04408334940671921,0.11406397819519043,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012957397848367691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006174550857394934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04956967756152153,0.37034156918525696,0.1691574901342392,0.0,0.08883962035179138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1761399805545807,0.0,0.0,0.0,0.0,0.06285786628723145,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10423848778009415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
