1,0.9,0.40180516242980957,0.0,0.13964419066905975,0.1495935171842575,0.1292394995689392,0.36509451270103455,0.3616359531879425,0.0,0.32301947474479675,0.0,0.3040940463542938,0.00946649257093668,0.43751928210258484,0.3736582100391388,0.3086300790309906,0.6605968475341797,0.45298701524734497,0.4164726734161377,0.528472363948822,0.3011772334575653,0.7224805355072021,0.48024463653564453,0.3005913197994232,0.353816419839859,0.684262752532959,0.8637837171554565,0.0,0.027099963277578354,0.0,0.6680921316146851,0.0,0.06869644671678543,0.32728055119514465,0.0,0.0,0.0,0.13801540434360504,0.0,0.026671065017580986,0.0,0.5840429663658142,1.0,0.3041020333766937,0.4135924279689789,0.6026965379714966,0.7241175770759583,0.4081745147705078,0.21435733139514923,0.0,0.8170684576034546,0.0,0.0,0.4426952302455902,0.40925848484039307,0.9297627806663513,0.2989784777164459,1.0,0.8212234377861023,0.43910595774650574
0.9,1,0.16885212063789368,0.0,0.051735155284404755,0.039352089166641235,0.0,0.0,0.14461907744407654,0.548670768737793,0.6475436687469482,0.0,0.09112802892923355,0.41603463888168335,0.10469406098127365,0.03605431318283081,0.032701198011636734,0.12666982412338257,0.0548756942152977,0.058552760630846024,0.0938870832324028,0.09393440186977386,0.08780183643102646,0.6718041300773621,1.0,0.33213669061660767,0.5165318846702576,0.7697584629058838,0.0,0.0,0.0,0.6167637705802917,0.0,0.016298184171319008,0.03508972376585007,0.0,0.0,0.0,0.05817712843418121,0.0,0.567846953868866,0.0,0.4930326044559479,0.0,0.5269035696983337,0.4326854348182678,0.3633965849876404,0.6779564619064331,0.8537035584449768,0.3994005024433136,0.0,1.0,0.0,0.0,0.2819620966911316,0.23926690220832825,0.6104688048362732,0.3827730715274811,0.4348669648170471,0.25494498014450073,0.5684328079223633
0.40180516242980957,0.16885212063789368,1,0.9,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.2016320377588272,0.0,0.35170650482177734,0.020147208124399185,0.2270154058933258,0.43573376536369324,0.2529577612876892,0.08947069197893143,0.280764639377594,0.3143693804740906,0.026399120688438416,0.5096580982208252,0.1527944952249527,0.0,0.0,0.7910021543502808,0.0,0.0,0.0,0.15837940573692322,0.0,0.0767500251531601,0.5225219130516052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21538563072681427,0.0,0.19946077466011047,0.221745103597641,0.0,0.0,0.1654590666294098,0.0,0.0,1.0,0.0,0.0,0.30313265323638916,0.17253641784191132,0.45601776242256165,0.22894121706485748,0.3161827027797699,0.0,0.20363269746303558
0.0,0.0,0.9,1,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6332030296325684,0.0,0.5542119145393372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13964419066905975,0.051735155284404755,0.8,0.8,1,0.9,0.9,0.9,0.0,0.0,0.1268162876367569,0.0,0.017743343487381935,0.0,0.0062166606076061726,0.0,0.006768109276890755,0.01257880125194788,0.012377003207802773,0.013233148492872715,0.011867012828588486,0.012835419736802578,0.014110894873738289,0.4329046308994293,0.07074166089296341,0.21705861389636993,0.0,0.6285225749015808,0.0,0.0,0.0,0.5128540992736816,0.0,0.004385491367429495,0.005562939215451479,0.0,0.0,0.0,0.005555696319788694,0.0,0.008842401206493378,0.0,0.2771553695201874,0.0,0.28447234630584717,0.21358774602413177,0.0,0.0,0.37703683972358704,0.09553144127130508,0.598091721534729,0.6169275045394897,0.0,0.0,0.0,0.23916661739349365,0.0034516742452979088,0.05985338240861893,0.2855565547943115,0.017859771847724915,0.0
0.1495935171842575,0.039352089166641235,0.8,0.8,0.9,1,0.9,0.8,0.0,0.0,0.0,0.0,0.0043942807242274284,0.0,0.003943820018321276,0.0,0.010168654844164848,0.007657331880182028,0.005533408839255571,0.009037848562002182,0.002827259013429284,0.005343220196664333,0.00326468120329082,0.09560050070285797,0.0676841139793396,0.0,0.0,0.27960702776908875,0.0,0.0,0.0,0.0,0.0,0.00899918656796217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2576219439506531,0.006476329639554024,0.0,0.0,0.20785033702850342,0.0,0.0,0.43083101511001587,0.0,0.0,0.0,0.0,0.0,0.0,0.060754209756851196,0.0,0.0
0.1292394995689392,0.0,0.8,0.8,0.9,0.9,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07279514521360397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016963757574558258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36509451270103455,0.0,0.8,0.8,0.9,0.8,0.8,1,0.0,0.0,0.0,0.0,0.325155109167099,0.0,0.21118004620075226,0.02029886282980442,0.4981553554534912,0.4382752776145935,0.13949330151081085,0.0,0.49196770787239075,0.3516610264778137,0.31536945700645447,0.2891623377799988,0.2195422500371933,0.24118441343307495,0.0,0.6597000956535339,0.0,0.0,0.14082959294319153,0.0,0.0,0.0,0.0024333831388503313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2099931538105011,0.39960235357284546,0.0,0.0,0.26822569966316223,0.0,0.0,0.45034754276275635,0.0,0.0,0.1409134864807129,0.0,0.2924955487251282,0.12280621379613876,0.1400696188211441,0.23893097043037415,0.0
0.3616359531879425,0.14461907744407654,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9092821478843689,0.0,0.12104853987693787,1.0,0.20018070936203003,0.43039482831954956,0.0,0.0,0.0,0.7754700183868408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5798641443252563,0.0,0.0,0.0,0.0,0.0,0.0,0.5943090319633484,0.0,0.0,0.0,0.0,0.0,0.5877441167831421,0.3199940323829651,0.0,0.0
0.0,0.548670768737793,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5974493026733398,1.0,0.0,0.0,0.0,0.0,0.28991031646728516,0.0,0.7632989287376404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
