1,0.9,0.9,0.8,0.8,0.8,1.0,0.566423296928,0.00514203729108,0.0,0.00251760263927,0.0,0.00214343727566,0.0,0.0,0.0601706840098,0.494495391846,0.388998895884,0.36165958643,0.43940448761,0.311781436205,0.0158953946084,0.814969778061,0.175203219056,0.0142490696162,0.599549293518,0.286810994148,0.440128535032,0.459032833576,0.644402980804,0.201725289226,0.370038419962,0.313322007656,0.285857826471,0.240653201938,0.287974745035,0.68628269434,0.18397000432,0.500816464424,0.816133439541,0.37586453557,0.0656425505877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167804464698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365475863218,0.0,0.239917993546,0.0,0.290490597486,0.0,0.473714351654,0.0
0.9,1,0.9,0.825,0.8,0.8,0.668958485126,0.572263479233,0.0,0.0816526263952,0.0,0.0,0.0,0.0,0.0,0.107734903693,0.234908431768,0.0,0.268439471722,0.252001225948,0.640675127506,0.0118545927107,0.892763197422,0.0,0.0,0.622047483921,0.0,0.55209505558,0.243793666363,0.524854362011,0.360066264868,0.0,0.00103267643135,0.341925084591,0.353833854198,0.0,0.142100021243,0.00630456395447,0.408326864243,0.356567770243,0.160096406937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107329450548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358398109674,0.0,0.00605305330828,0.0,0.00161848019343,0.0,0.327624171972,0.0,0.0,0.0
0.9,0.9,1,0.8,0.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.85,0.8,1,0.9,0.9,1.0,0.837120115757,0.0397298634052,0.0,0.07028901577,0.0,0.128091961145,0.00340323895216,0.207542583346,0.195063322783,0.337990343571,0.41117477417,0.226770833135,0.390479117632,0.583013892174,0.0974236577749,0.428071528673,0.635473072529,0.0819678530097,0.801418960094,0.134979650378,0.998963057995,0.57332020998,0.60372698307,0.256288528442,0.492523401976,0.500127375126,0.567692220211,0.56092274189,0.273606687784,0.389517277479,0.186702132225,0.518778026104,0.667389750481,0.466623455286,0.0,0.469071418047,0.0,0.280894488096,0.253307431936,0.0,0.0,0.0751142650843,0.455977201462,0.504763305187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727989792824,0.536546170712,0.37959164381,0.0113743543625,0.392632514238,0.0,0.178186327219,0.0,0.280828624964,0.0
0.8,0.8,0.9,0.9,1,0.9,0.187133684754,0.309141099453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168667927384,0.0,0.0,0.0405754856765,0.244563668966,0.0,0.216421619058,0.0,0.0,0.293665200472,0.0,0.246324196458,0.209274142981,0.51374399662,0.135498926044,0.137154102325,0.0,0.0,0.0,0.0,0.146624043584,0.424132794142,0.492780059576,0.31335580349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147203579545,0.153463631868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323936551809,0.0
0.8,0.8,0.8,0.9,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.668958485126,0.0,1.0,0.187133684754,0.0,1,0.9,0.0051946840249,0.0,0.00149017421063,0.0,0.100466072559,0.0,0.00213586678728,0.0327150970697,0.375466436148,0.0,0.265334516764,0.291286855936,0.372377514839,0.137273296714,0.607197463512,0.212823078036,0.0106280772015,0.40965488553,0.297065556049,0.336338400841,0.488186985254,0.817513942719,0.41019615531,0.546961009502,0.622532725334,0.279729396105,0.352685064077,0.232247695327,0.609586596489,0.145432919264,0.457691550255,0.94799977541,0.536021351814,0.0,0.0,0.0,0.0757274702191,0.0,0.0,0.0,0.0,0.0,0.489048212767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72931343317,0.0,0.152586638927,0.0,0.29525321722,0.0,0.199559912086,0.107997007668,0.134364798665,0.0
0.566423296928,0.572263479233,0.0,0.837120115757,0.309141099453,0.0,0.9,1,0.0,0.0536884181201,0.0025079168845,0.0904283002019,0.0,0.0,0.0,0.0607268586755,0.254596084356,0.0,0.440355449915,0.238231986761,0.334071695805,0.0112433694303,0.389470100403,0.0123729845509,0.128943130374,0.398878723383,0.20243370533,0.418186664581,0.496194005013,1.0,0.229018166661,0.607034087181,0.271869331598,0.459948331118,0.180856585503,0.501323997974,0.291256606579,0.524221539497,0.394019335508,0.493614494801,0.307664006948,0.0,0.0,0.0,0.14799849689,0.0102328034118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163458123803,0.0,0.0,0.0,0.0,0.141753733158,0.0,0.0,0.0
0.00514203729108,0.0,0.0,0.0397298634052,0.0,0.0,0.0051946840249,0.0,1,0.9,0.825,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0816526263952,0.0,0.0,0.0,0.0,0.0,0.0536884181201,0.9,1,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909152448177,0.0,0.0,0.0,0.0,0.0,0.0,0.421159774065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
