1,0.9,0.9,0.8,0.8,0.8,0.760577917099,0.0,0.0,0.0,0.46993303299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.494910269976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225575402379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477199137211,0.0,0.0,0.0,0.0,0.0,0.0
0.9,1,0.9,0.8,0.9,0.8,0.0487341172993,1.0,0.0,0.0,0.0198066923767,0.00951119419187,0.0,0.0,0.0,0.0,0.0,0.0,0.0451244711876,0.0,0.0,0.20061044395,0.102488592267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225179139525,0.0,0.0,0.0,0.0,0.354299038649,0.0101210027933,0.0,0.0107314810157,0.0,0.0,0.0268993526697,0.0,0.0,0.0,0.0,0.0,0.00853004958481,0.0,0.0151369059458,0.0,0.261912047863,0.0044903815724,0.0
0.9,0.9,1,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,1,0.9,0.9,1.0,0.0,0.0,0.0,0.0,0.0989220291376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.9,0.8,0.9,1,0.9,0.0339578166604,0.0763468518853,0.0,0.130289375782,0.0100104082376,0.125114426017,0.413887947798,0.0,0.0,0.0,0.0,0.0,0.407081693411,0.0526006519794,0.0,0.326599299908,0.0,0.0,0.410398393869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192566495389,0.0,0.0,0.00957527104765,0.191195502877,0.0,0.0,0.0,0.665601491928,0.0,0.0,0.197702407837,0.0,0.0,0.0354400463402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462766289711,0.504241704941,0.0846313536167
0.8,0.8,0.8,0.9,0.9,1,0.738333702087,1.0,0.0,0.0,0.363552927971,0.158162474632,0.0,0.0,0.0,0.0,0.0,0.0,0.255552470684,0.0,0.0,0.253170311451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350811630487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106836698949,0.0,0.0,0.243226408958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0558879300952,0.339829653502,0.140197023749
0.760577917099,0.0487341172993,0.0,1.0,0.0339578166604,0.738333702087,1,0.9,0.9,0.8,0.9,0.552120745182,0.960113346577,0.0113447532058,0.0894666165113,0.0,0.0,0.00947615131736,0.947521209717,0.137833222747,0.0,1.0,0.422227323055,0.0,0.896164476871,0.00306054204702,1.0,0.0,0.0,0.0,0.0,0.087012425065,0.0,0.0063483431004,0.0421201325953,0.0,0.00617823237553,0.0,0.015644878149,0.0,0.0487068742514,0.0170306153595,0.797074735165,0.0,0.0126985581592,0.0,0.694857418537,0.0142036722973,0.0,0.396596103907,0.079845584929,0.0,0.292397677898,0.0939225256443,0.0,0.0,0.0,0.0,0.0119640827179,0.0153634976596,0.0163490604609,0.0,0.573958098888,0.315338969231,0.521768987179
0.0,1.0,0.0,0.0,0.0763468518853,1.0,0.9,1,0.9,0.8,0.8,0.252957224846,0.0,0.0527409613132,0.0539793670177,0.0,0.0,0.0,0.345140248537,0.12184689194,0.0,0.496830999851,0.396513164043,0.0,0.861312568188,0.0,0.0,0.0,0.0,0.0,0.0,0.0282215792686,0.0,0.00905512459576,0.0256301052868,0.0,0.177678659558,0.0,0.0,0.0,0.0,0.240964904428,0.247465878725,0.0,0.0,0.0,0.513200581074,0.156981408596,0.0,0.16264346242,0.0,0.0,0.392467975616,0.0953756049275,0.0,0.0,0.0,0.0,0.122341424227,0.0,0.0887033566833,0.0,1.0,0.811979472637,0.3038431108
0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1,0.8,0.8,0.671828269958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864486634731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.130289375782,0.0,0.8,0.8,0.8,1,0.9,0.139884769917,0.0,0.0,0.445060521364,0.0,0.0,0.381160229445,0.32046443224,0.0,0.0,0.248399987817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315657734871,0.0,0.0,0.0,0.485804855824,0.319393306971,0.0,1.0,0.0,0.0,0.0,0.0,0.165835514665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314762115479,0.0192587580532,0.0,0.0,0.0,0.0,0.0,0.0,0.185080319643,0.0,0.411040842533,0.293865591288,0.535689234734
0.46993303299,0.0198066923767,0.0,0.0,0.0100104082376,0.363552927971,0.9,0.8,0.8,0.9,1,0.287285447121,0.0,0.0,0.0,0.0,0.0,0.0,0.312659412622,0.0,0.0,0.169169023633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00375845725648,0.0996012836695,0.0,0.0,0.0,0.0,0.0,0.0,0.11494089663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056237205863,0.0,0.00139512633905,0.0,0.504522919655,0.0,0.0
