1,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.8,0.137216851115,0.0,0.0,0.0711129680276,0.157924249768,0.0,0.075971968472,0.0,0.345652222633,0.04925038293,0.0,0.148831784725,0.00577248819172,0.0,0.052129175514,0.114584445953,0.184911027551,0.0402063280344,0.0,0.0538159832358,0.0,0.0257881376892,0.0,0.0708873569965,0.104247704148,0.0,0.0513370968401,0.0,0.0988871231675,0.046363838017,0.105692431331,0.0670470297337,0.103468216956,0.102460198104,0.112143337727,0.102731324732,0.0640084445477,0.136667832732,0.180332973599
0.9,1,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.825,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0750710591674,0.0,0.0,0.0733864605427,0.0,0.0648084953427,0.0,0.0,0.0159448888153,0.0,0.0,0.0814415365458,0.0,0.0,0.0,0.0,0.0,0.0737894177437,0.116800568998,0.0,0.08075286448,0.0,0.0501039735973,0.060121268034,0.161989554763,0.0,0.0227474607527,0.0913779735565,0.0197461806238,0.157941132784,0.0920261964202,0.0182421710342,0.101205229759
0.9,0.9,1,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.00545407086611,0.0,0.0,0.0,0.0,0.0221282914281,0.0,0.0101602794603,0.0650333240628,0.0,0.0,0.0,0.0,0.0,0.0,0.000573743425775,0.0,0.0474617145956,0.0,0.0894780308008,0.0923060849309,0.0,0.057921435684,0.0,0.0254088323563,0.0596966333687,0.0443268232048,0.377550750971,0.0279123038054,0.0735797435045,0.0362064391375,0.0999695435166,0.029033171013,0.0483415424824,0.14496254921
0.9,0.8,0.8,1,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.182541459799,0.0,0.0,0.142579168081,0.00245275930502,0.0,0.0,0.0,0.0,0.280532360077,0.0,0.309344410896,0.073684707284,0.0,0.244631066918,0.0984799414873,0.0,0.186853215098,0.0,0.0965818539262,0.0,0.108035720885,0.0,0.233115375042,0.273677974939,0.0496857985854,0.188329294324,0.0,0.153430953622,0.312591463327,0.133514270186,0.0640653818846,0.178771778941,0.232804641128,0.203129127622,0.243995428085,0.0942741259933,0.311440259218,0.376010596752
0.8,0.8,0.9,0.9,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0776608735323,0.0,0.0749254748225,0.0,0.0,0.045326013118,0.0,0.0765323862433,0.0,0.0,0.0528263524175,0.0946210250258,0.0,0.0286140087992,0.0,0.0297496449202,0.0,0.0,0.0,0.0993988513947,0.0576427951455,0.0196755286306,0.108923748136,0.0,0.043131262064,0.102885127068,0.0601765215397,0.12478183955,0.0770866125822,0.122991174459,0.0958489179611,0.120629794896,0.105215780437,0.0754353702068,0.0760511010885
0.8,0.8,0.8,0.8,0.8,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.825,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0754966512322,0.0,0.0,0.0,0.0,0.0,0.0,0.0269847363234,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.8,0.8,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
