1,0.9,0.825,0.8,0.8,0.8,0.8,0.8,0.8,0.0763680189848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073204068467,0.0,0.0,0.0205813758075,0.0,0.0,0.0,0.0,0.0,0.0213014259934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0430061258376,0.0,0.0,0.0427585504949,0.0,0.0,0.0,0.0,0.0,0.0,0.0157802477479,0.0,0.0537525862455,0.0,0.0,0.0,0.691765904427,0.0,0.0561567284167,0.0,0.0
0.9,1,0.8,0.8,0.8,0.825,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00800236687064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176760293543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179958175868,0.0,0.0,0.0,0.0,0.0873735323548,0.0,0.0,0.0,0.010235119611,0.0,0.0
0.85,0.8,1,0.9,0.9,0.9,0.9,0.8,0.8,0.0342102348804,0.0190599784255,0.0110408216715,0.0,0.0,0.0,0.0,0.0,0.0,0.01180854626,0.0,0.0,0.00390205322765,0.0,0.00407756539062,0.0,0.00417192140594,0.0,0.00264035491273,0.0114872371778,0.0,0.00866854656488,0.00531107978895,0.0144315129146,0.00908164680004,0.00267185061239,0.00937316939235,0.00615309271961,0.0,0.0,0.00395455397666,0.0,0.0218433625996,0.0,0.0,0.0382747650146,0.0,0.0,0.0362495742738,0.0410885736346,0.170865342021,0.0,0.0,0.0333576537669,0.0,0.379088401794,0.510116994381,0.0,0.165366083384,0.107147477567,0.000607970461715,0.0,0.0739533081651,0.0,0.133594572544,0.270122379065,0.0,0.0,0.152931690216,0.313438504934,0.0
0.8,0.8,0.9,1,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352787703276,0.0,0.0,0.0,0.0,0.0,0.0,0.283412218094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.622036278248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.9,0.8,1,0.9,0.8,0.8,0.8,0.02795021981,0.0266194008291,0.0,0.0,0.0,1.0,0.0,0.0,0.0233543273062,0.0156644657254,0.0,0.0,0.0153639595956,0.0,0.0186118204147,0.0,0.0243722051382,0.0,0.015413152054,0.0492470376194,0.0,0.0246638767421,0.0275286193937,0.024598794058,0.0194278862327,0.0184680316597,0.0247246436775,0.0,0.0,0.0,0.00821361970156,0.0,0.0302580855787,0.0,0.0,0.0100084571168,0.0,0.0,0.0215259455144,0.0,0.0602463074028,0.0,0.0,0.0223613660783,0.0,0.686691701412,0.0,0.0,0.0186648797244,0.0856784805655,0.0,0.0,0.0185620002449,0.0,0.0,0.167332500219,0.0,0.0,0.426973491907,0.267158925533,0.0
0.8,0.85,0.9,0.8,0.9,1,0.8,0.8,0.8,0.0300418380648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00343385851011,0.0,0.0,0.0,0.0,0.0,0.00581936305389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207738559693,0.0,0.0,0.0362421087921,0.0,0.0,0.0,0.0,0.0,0.127021759748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00436377944425,0.0,0.0
0.8,0.8,0.9,0.8,0.8,0.8,1,0.9,0.8,0.0198825690895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398744968697,0.0,0.0,0.0,0.00696690380573,0.0,0.0,0.00512292888016,0.0,0.00505292462185,0.00590003840625,0.00511821871623,0.0,0.0,0.00355747016147,0.00198612478562,0.0,0.0,0.0,0.00387106672861,0.0,0.0,0.0,0.0,0.00402170186862,0.0,0.0,0.0,0.110855326056,0.0,0.0,0.0,0.0,0.274246841669,0.0,0.0,0.0920004099607,0.0683080628514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00791431497782,0.00703904917464,0.0
0.8,0.8,0.8,0.8,0.8,0.8,0.9,1,0.9,0.00751190260053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000877046666574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0763680189848,0.0,0.0342102348804,0.0,0.02795021981,0.0300418380648,0.0198825690895,0.00751190260053,0.0,1,0.9,0.9,0.9,0.8,0.8,0.825,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0852364301682,0.0,0.0,0.0538874268532,0.0,0.0,0.0,0.0,0.141688510776,0.0441567152739,0.0,0.0405251197517,0.0,0.0729247480631,0.0,0.0,0.0543434172869,0.0,0.190134987235,0.0,0.0,0.0471603050828,0.0,0.226197957993,0.0,0.0679155513644,0.0,0.0134216239676,0.0,0.0344126522541,0.0,0.217708736658,0.44601342082,0.0
0.0,0.0,0.0190599784255,0.0,0.0266194008291,0.0,0.0,0.0,0.0,0.9,1,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0444774515927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151506857947,0.0,0.0,0.0185235049576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105489287525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0110408216715,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1,0.9,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.00988947320729,0.0,0.0,0.0210257265717,0.0,0.0,0.0,0.0,0.0320923700929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181257426739,0.0,0.162640228868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270682033151,0.0,0.0
