1,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.825,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.200359240174,0.0,0.0,0.235867127776,0.133952260017,0.112975567579,0.0,0.285562366247,0.125116929412,0.0,0.0,0.0,1.0,0.278767585754,0.0,0.106624044478,0.0,0.18061055243,0.223155528307,0.0,0.0,0.170246079564,0.153838127851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244610607624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131214305758,0.131002888083,0.0,0.0,0.00336729595438,0.0,0.214275330305,0.0,0.0,0.00556071614847
0.9,1,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.107985064387,0.0,0.0,0.0713079124689,0.0,0.0,0.0,0.189824000001,0.0,0.0,0.0,0.0,0.224906146526,0.362795859575,0.0,0.164486452937,0.0,0.29844045639,0.0,0.0,0.0,0.437569916248,0.106276512146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147306755185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209814369678,0.00833508744836,0.0,0.0,0.0,0.0,0.203074291348,0.0,0.0,0.0
0.9,0.9,1,0.8,0.8,0.8,0.8,0.8,0.8,0.825,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0836113318801,0.0,0.0,0.0,0.0,0.0,0.212035506964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,1,0.9,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0980670377612,0.00387735664845,0.0,0.026024768129,0.0156028559431,0.336875289679,0.0,0.219032138586,0.185540542006,0.0,0.0169677268714,0.0,0.392514288425,0.222000837326,0.0151624632999,0.0453701578081,0.0043947705999,0.0831363797188,0.0798414573073,0.0132708223537,0.0450388416648,0.0288715809584,0.312191665173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181273758411,0.0,0.0,0.0,0.215202286839,0.0171647090465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112203313038,0.0,0.0,0.0,0.0,0.23786509037,0.0,0.0458445437253,0.0239346176386,0.0140199707821,0.564612448215,0.0393838211894,0.0,0.0498553998768,0.0,0.0239089429379,0.0112898368388
0.8,0.8,0.8,0.9,1,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0482982993126,0.0,0.0,0.0,0.0925269499421,0.0,0.0,0.365644127131,0.0,0.0,0.0,0.0,0.0191802829504,0.0,0.0245356056839,0.0,0.0,0.0884195044637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353067032993,0.0,0.0,0.0,0.0,0.0,0.0968545973301,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.9,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.203729584813,0.0,0.0,0.0,0.151170119643,0.0,0.0,1.0,0.184101998806,0.203712433577,0.0,0.0,0.0,0.0,0.238788619637,0.0,0.0,0.0,0.396234095097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198555633426,0.0,0.0,0.0907972976565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181560322642,0.200725495815,0.0,0.0,0.0,0.0,0.160470083356,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.8,0.8,1,0.9,0.8,0.822459095716,0.8,0.863365614414,0.8,0.8,0.8,0.8,0.9,0.8,0.000851135002449,0.0,0.0,0.00791669357568,0.0,0.00923272874206,0.346538960934,0.0700069740415,0.0,0.0,0.0,0.0,0.12807174027,0.0,0.0,0.0132800461724,0.0,0.0014441710664,0.00167045346461,0.0,0.00114604237024,0.00247226119973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00256190262735,0.0,0.503914535046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00183954602107,0.00145155005157,0.0,0.0,0.0,0.0,0.0018112398684,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.8,0.8,0.9,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.0161171890795,0.0,0.0,0.0605122447014,0.00435594748706,0.0114741520956,0.0,0.0490725114942,0.0,0.0,0.00279865949415,0.0,0.0115724168718,0.0,0.0,0.0,0.0,0.0495956093073,0.0,0.0840140730143,0.0,0.0157056543976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194411296397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00887047033757,0.0119607616216,0.0,0.0,0.0,0.0,0.00943768955767,0.0,0.00632926635444,0.0
0.85,0.8,0.8,0.9,0.8,0.8,0.8,0.8,1,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0728024244308,0.0,0.0887254402041,0.046070381999,0.0126810688525,0.0177474319935,0.0,0.0793896242976,0.172888576984,0.0,0.00296458113007,0.0,0.984326422215,0.488506197929,0.0,0.0204456094652,0.0,0.0108129493892,0.0143100153655,0.00811715051532,0.0,0.00872466620058,0.147526949644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722578242421,0.0317607969046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125680128112,0.0,0.0,0.0,0.0,0.0,0.0,0.0380844250321,0.0180230345577,0.0205913558602,0.0,0.0,0.0,0.0304276272655,0.0,0.013988327235,0.0118827074766
0.8,0.8,0.85,0.8,0.8,0.8,0.822459095716,0.8,0.9,1,0.9,0.8,0.8,0.8,0.8,0.8,0.825,0.8,0.0127064418048,0.0,0.0,0.0199404135346,0.0,0.788572490215,0.0,0.0838555321097,0.0,0.0,0.0,0.0,0.0685024037957,0.0,0.0,0.0377292297781,0.0,0.0,0.583058238029,0.0,0.0,0.0486377924681,0.0296342149377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432936660945,0.0,0.0,0.0,0.0,0.0,0.0626388266683,0.0,0.0,0.0
