1,0.9,0.9,0.8348000586032868,0.8,0.8103852510452271,0.8,0.8,0.8,0.8,0.8,0.8250000000000001,0.8,0.8,0.8,0.8,0.8,0.0,0.09449604898691177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006147704552859068,0.0020092192571610212,0.0,0.0,0.0,0.009550835937261581,0.0,0.011694423854351044,0.0,0.0,0.0,0.007421410176903009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009840029291808605
0.9,1,0.9,0.9,0.8,0.8250000000000001,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.00410050293430686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01921585388481617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057267057709395885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.9,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8250000000000001,0.8,0.8,0.8,0.0,0.0,0.4476252496242523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5992324352264404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8348000586032868,0.9,0.8,1,0.9,0.8188795268535615,0.8,0.8,0.8,0.8,0.8,0.8048000603914262,0.8,0.8,0.8,0.8,0.8,0.0,0.02927195094525814,0.0,0.0,0.04136502370238304,0.0,0.0,0.0,0.0,0.012685159221291542,0.0,0.0,0.0,0.0,0.15084683895111084,0.015649879351258278,0.040926724672317505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005779134575277567,0.0,0.0
0.8,0.8,0.8,0.9,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8250000000000001,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8103852510452271,0.8500000000000001,0.8,0.8377590537071229,0.8,1,0.9,0.8,0.8,0.8,0.8,0.8250000000000001,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004328976850956678,0.0,0.007154833059757948,0.008271653205156326,0.011834884062409401,0.17747484147548676,0.0,0.12439977377653122,0.0,0.0,0.28089696168899536,0.016879485920071602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059046920388936996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.9,0.8,0.8,0.8,0.9,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0027318152133375406,0.0,0.0,0.0,0.0,0.0,0.0,0.0328117199242115,0.0026380608323961496,0.007672158535569906,0.0,0.3654390871524811,0.06324965506792068,0.0,0.2214554250240326,0.0,0.0,0.0,0.005367041099816561,0.0,0.0,0.0,0.0016511535504832864,0.0,0.0,0.0018367345910519361,0.0,0.08459807932376862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,1,0.8,0.8,0.8,0.8,0.8250000000000001,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19264554977416992,0.0,0.0,0.0,0.0,0.0,0.2760014533996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,1,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.002971053123474121,0.0,0.005065264645963907,0.0,0.00861599761992693,0.0,0.0,0.0,0.0,0.018657146021723747,0.00940701924264431,0.009557691402733326,0.0020552349742501974,0.3009694218635559,0.13077029585838318,0.0,0.17465801537036896,0.0013630655594170094,0.013169363141059875,0.0,0.01694427616894245,0.0,0.0,0.0,0.1002238467335701,0.007759816013276577,0.0,0.004624801222234964,0.0,0.0944807156920433,0.0,0.7840262055397034,0.0023766793310642242,0.005120359361171722,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.9,1,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8500000000000001,0.8,0.8,0.8096001207828523,0.8500000000000001,0.8500000000000001,0.8,0.8,0.8,0.8,0.8,1,0.9,0.9,0.8,0.8,0.8,0.0030255878809839487,0.026887765154242516,0.007557690609246492,0.0,0.253280907869339,0.0,0.0,0.0,0.0,0.010746262967586517,0.010358316823840141,0.006939217448234558,0.0018732647877186537,0.2990313768386841,0.182327538728714,0.01437821052968502,0.17944377660751343,0.0,0.007749798707664013,0.33193132281303406,0.01716894842684269,0.0,0.0,0.0,0.09380606561899185,0.004775628913193941,0.0,0.00894566997885704,0.0,0.07840221375226974,0.42513930797576904,0.7966585159301758,0.015670543536543846,0.0,0.00790062639862299,0.0,0.015237304382026196
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,1,0.8250000000000001,0.8,0.8,0.8,0.0,0.0,0.006699130870401859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003529110923409462,0.0,0.0,0.0,0.0,0.0,0.08211559802293777,0.0,0.0025609720032662153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8500000000000001,0.8,0.8,0.8,0.8,0.8,0.8500000000000001,0.8,0.8,0.9,0.8500000000000001,1,0.9,0.9,0.9,0.005428141914308071,0.0,0.00433088093996048,0.0,0.6478459239006042,0.0,0.0,0.0,0.0,0.021645426750183105,0.006203843746334314,0.009323553182184696,0.010719123296439648,0.6399497389793396,0.23504643142223358,0.025583406910300255,0.4241987466812134,0.014859860762953758,0.024192389100790024,0.4424732029438019,0.005674424115568399,0.7548513412475586,0.0,0.0,0.2669091820716858,0.004700290039181709,0.0,0.0,0.0,0.09535612910985947,0.0,0.6667430400848389,0.10019546002149582,0.01171258557587862,0.0,0.0,0.016173116862773895
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,1,0.8250000000000001,0.8,0.08097101002931595,0.0,0.03326990827918053,0.0,0.032670486718416214,0.0,0.0,0.0,0.0,0.02294430509209633,0.0075936089269816875,0.05178706347942352,0.0,0.0,0.11104210466146469,0.020605789497494698,0.15700975060462952,0.0,0.04341582581400871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
