1,0.9,0.8250000000000001,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.01693250983953476,0.09847375005483627,0.09355685859918594,0.033035002648830414,0.052736956626176834,1.0,0.045413531363010406,0.014622682705521584,0.041169438511133194,0.0,0.013362753205001354,0.111329086124897,0.0,0.8064559102058411,0.023693472146987915,0.14612311124801636,0.0173640139400959,0.0,0.027966728433966637,0.014077017083764076,0.019182372838258743,0.017049284651875496,0.06118027865886688,0.0,0.3742760717868805,0.0,0.0,0.03826693817973137,0.004588195122778416,0.020554589107632637,0.022614791989326477,0.02179303951561451,0.0,0.05932418256998062,0.19789761304855347,0.0,0.02027619257569313,0.07043779641389847,0.60408616065979,0.04369909688830376,0.0045228139497339725,0.7271038889884949,0.0577867366373539,0.02527603693306446,0.012322061695158482,0.5587151646614075
0.9,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9197647571563721,0.0,0.0,0.0,0.0,1.0,0.0,0.6540648937225342,0.12918776273727417,0.0,0.09682537615299225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34697669744491577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19944806396961212,0.27033552527427673,0.0,0.0,0.0,0.0,0.5761256814002991,0.3794645071029663
0.8500000000000001,0.8,1,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.24252009391784668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004972557071596384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005820853170007467,0.004408080596476793,0.0,0.3759560286998749,0.0,0.0,0.0,0.004884185269474983
0.8,0.8,0.9,1,0.9,0.8,0.8250000000000001,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05446223169565201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052711308002471924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0881715789437294
0.8,0.8,0.9,0.9,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.9,0.8,0.8,1,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.1337602138519287,0.0,0.0,0.0,0.523220956325531,0.0,0.0,0.0028023484628647566,0.0,0.0,0.0,0.0,0.0038280999287962914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026135998778045177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444110743701458,0.00758164981380105,0.0,0.0,0.24769629538059235,0.0,0.0,0.0,0.1972755491733551
0.8,0.8,0.8,0.8500000000000001,0.8,0.9,1,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007764010224491358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16546057164669037
0.8,0.8,0.8,0.8,0.8,0.9,0.8,1,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010394596494734287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005436768755316734,0.0,0.006253237370401621,0.0,0.0,0.0,0.018359990790486336
0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.9,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008221360854804516,0.0,0.0,0.012557472102344036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,1,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007800474297255278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04488338530063629,0.0,0.0,0.0,0.008403015322983265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.10410170257091522,0.0,0.0019747279584407806,0.0,0.0006592532736249268,0.0,0.002615365432575345,0.0,0.0015566127840429544,0.0,0.0036605580244213343,0.001534968614578247,0.0,0.0,0.0,0.006863396614789963,0.0,0.0,0.0,0.0,0.0,0.006372458767145872,0.0,0.0,0.0,0.0,0.0,0.0048089949414134026,0.0,0.0,0.010881065391004086,0.0,0.0,0.005846790503710508,0.05312857776880264,0.0,0.0030068622436374426,0.0,0.01486358605325222,0.028902491554617882,0.0,0.23137307167053223,0.0,0.0,0.0,0.07274187356233597
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,1,0.8,0.8250000000000001,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0173680167645216,0.004129639361053705,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,1,0.9,0.8188905358314514,0.8,0.8,0.8,0.8,0.8,0.27846547961235046,0.0,0.0,0.0038764532655477524,0.0,0.0,0.0,0.017151694744825363,0.0,0.0,0.0,0.001229445799253881,0.0,0.0053891404531896114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024429061450064182,0.0,0.007167574483901262,0.0,0.0,0.013164603151381016,0.0,0.0,0.008341439068317413,0.048601895570755005,0.015081185847520828,0.03681180253624916,0.0,0.09157256782054901,0.0,0.004873648751527071,0.0,0.10223414748907089
