1,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.05373731628060341,0.02482774294912815,0.0,0.045209310948848724,0.0,0.0,0.0,0.584199845790863,0.0286206416785717,0.0,0.02491314709186554,0.030937910079956055,0.020035825669765472,0.16708655655384064,0.0,0.26736918091773987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,1,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003828659886494279,0.0,0.0,0.005393003113567829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.8,1,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.03441225737333298,0.037518348544836044,0.0,0.026601647958159447,0.0,0.0,0.005760771222412586,0.21412919461727142,0.014245644211769104,0.0,0.036496274173259735,0.018789611756801605,0.009801000356674194,0.0,0.0,0.3651246130466461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06854593008756638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009717696346342564,0.0,0.0,0.0,0.0
0.8,0.9,0.9,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001550903427414596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,1,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.30854153633117676,0.22356463968753815,0.0,0.5330613255500793,0.0,0.0,0.2649519145488739,0.6312248706817627,0.4876995086669922,0.0,0.35606229305267334,1.0,0.5630025267601013,0.0,0.0,0.0,0.2380458414554596,0.08365074545145035,0.0,0.0,0.0,0.10791332274675369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0880870670080185,0.41294506192207336,0.0,0.1574026346206665,0.0
0.8,0.8,0.8,0.8,0.9,1,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.9,0.9,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,0.9,0.8,0.8,0.8,0.8,0.8250000000000001,0.8,0.8488908648490906,0.05380625277757645,0.047560062259435654,0.0,0.039962124079465866,0.0,0.0,0.04582970216870308,0.07109598815441132,0.014431300573050976,0.0,0.0494927242398262,0.013294044882059097,0.04621680825948715,0.0,0.10115332901477814,0.0,0.03542517125606537,0.008055504411458969,0.0,0.0,0.0,0.05769121274352074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024346647784113884,0.0,0.060230739414691925,0.0
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9837103486061096,1.0,0.0,0.8346133828163147,0.0,0.0,0.3867432773113251,0.0,0.4184483587741852,0.0,0.0,0.7313259243965149,0.3431842625141144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4646841287612915,0.0
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,0.9,0.8902413785457611,0.8152464970946313,0.8250000000000001,0.8,0.8,0.014739825390279293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031958915293216705,0.004594478290528059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
