1,0.9,0.9,0.8,0.8,0.8,1.0,0.8712722063064575,0.3580760359764099,0.4208419620990753,0.2894793152809143,0.1105894073843956,0.11286034435033798,0.0,0.11046070605516434,0.1035386174917221,0.0,0.14223776757717133,0.0,0.0,0.0,0.0,0.07068250328302383,0.09963678568601608,0.0,0.07922359555959702,0.0,0.0,0.0,0.0,0.0,0.22331750392913818,0.0,0.15008904039859772,0.0,0.03563481569290161,0.0,0.0,0.1893329918384552,0.0,0.0,0.2205546647310257,0.0175540279597044,0.0,0.38842839002609253,0.28216513991355896,0.03603857383131981,0.0,0.0,0.0,0.0,0.33961716294288635,0.0,0.2697974145412445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11606395989656448,0.0,0.07047269493341446,0.058811288326978683,0.0,0.10943454504013062,0.0
0.9,1,0.9,0.8172876656055451,0.8,0.8,0.2485142946243286,0.33599653840065,1.0,0.2699486017227173,0.45457178354263306,0.03216536343097687,0.094172902405262,0.0,0.6053352355957031,0.0,0.0,0.2889178395271301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47609513998031616,0.029321622103452682,0.2029135674238205,0.0,0.0057760183699429035,0.0,0.0,0.23380187153816223,0.0,0.0,0.1875445395708084,0.0,0.0,0.4479333758354187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129782572388649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020088020246475935,0.0,0.0,0.15424124896526337,0.0
0.9,0.9,1,0.8,0.9,0.8,0.09650027751922607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2425159364938736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8345753312110902,0.8,1,0.9,0.9,0.300060898065567,0.7886064648628235,1.0,0.5585964322090149,0.25459641218185425,0.11607614159584045,0.22916489839553833,0.0866856798529625,0.0713154599070549,0.05817563459277153,0.5082653760910034,0.07363268733024597,0.01976926438510418,0.0,0.5707798600196838,0.2971216142177582,0.03943779319524765,0.00221384409815073,0.026018964126706123,1.0,0.07097060978412628,0.014065273106098175,0.0,0.0,0.005533373448997736,0.27272850275039673,0.06322527676820755,0.09493575990200043,0.0,0.0788242295384407,0.0,0.0,0.1397867351770401,0.0,0.6980899572372437,0.0845181941986084,0.04969755932688713,0.47188177704811096,0.9081547856330872,0.38531753420829773,0.027986854314804077,0.0,0.0,0.0,0.0,1.0,0.053726933896541595,0.20016150176525116,0.0,0.02147177793085575,0.0,0.0,0.0,0.0,0.0,0.03359956294298172,0.9924866557121277,0.09441971778869629,0.02009032666683197,0.030233493074774742,0.08129590004682541,0.0873817428946495
0.8,0.8,0.9,0.9,1,0.9,0.2300006002187729,0.3130439221858978,0.807386577129364,0.3789173364639282,0.34870630502700806,0.06077029928565025,0.0343492291867733,0.0,0.078672856092453,0.0,0.0,0.007769543211907148,0.0,0.0,0.0,0.0,0.007731574587523937,0.0,0.0,0.0814736858010292,0.0,0.0,0.0,0.0,0.0,0.2890298664569855,0.0,0.0,0.0,0.0,0.0,0.0,0.21431976556777954,0.0,0.0,0.4479500949382782,0.0,0.0,0.3865630626678467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4834901988506317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002105102641507983,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,0.8,0.9,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2485142946243286,0.09650027751922607,0.300060898065567,0.2300006002187729,0.0,1,0.9,0.9,0.9,0.09544623643159866,0.12019713968038559,0.32832014560699463,0.019622860476374626,0.05843694880604744,0.01919451542198658,0.0,0.057487841695547104,0.01598508097231388,0.0,0.0,1.0,0.009313654154539108,0.0,0.0,0.12135214358568192,0.0,0.0,0.0,0.0,0.0023894261103123426,0.1199977844953537,0.0,0.05360386148095131,0.0,0.0399896465241909,0.0,0.0,0.07431106269359589,0.0,0.3016948401927948,0.07171734422445297,0.2177780568599701,1.0,0.6718480587005615,0.28717732429504395,0.016227394342422485,0.0,0.0,0.08929469436407089,0.0,0.6088576912879944,0.04456668719649315,0.17811191082000732,0.0,0.03071371279656887,0.0,0.0,0.0,0.0,0.0,0.04918627440929413,0.24031595885753632,0.023878064006567,0.01287156529724598,0.0,0.04827360436320305,0.058902863413095474
0.8712722063064575,0.33599653840065,0.0,0.7886064648628235,0.3130439221858978,0.0,0.9,1,0.8,0.8250000000000001,0.43754345178604126,0.12215010076761246,0.5882078409194946,0.3592735826969147,0.09025958180427551,0.0,0.0,0.19023071229457855,0.09295129776000977,0.0,0.0,0.0,0.09198157489299774,0.0026450790464878082,0.0,0.11050622165203094,0.0,0.0,0.0,0.0,0.0,0.1800699681043625,0.08562485128641129,0.3587958514690399,0.0,0.12723761796951294,0.0,0.20300833880901337,0.34227484464645386,0.0,0.0,0.48638638854026794,0.0,0.0,0.4043552875518799,0.5780898332595825,0.010100675746798515,0.0,0.0,0.0,0.0,0.0,0.011048730462789536,0.5482814908027649,0.0,0.030639130622148514,0.0,0.0,0.0,0.0,0.0,0.24305595457553864,0.0,0.4682111144065857,0.004095760639756918,0.0,0.1540263444185257,0.04385234788060188
0.3580760359764099,1.0,0.0,1.0,0.807386577129364,0.0,0.9,0.8,1,0.9,0.30001407861709595,0.05186884105205536,0.17869932949543,0.0452096052467823,0.11189936846494675,0.04969483241438866,0.3223855793476105,0.06811773031949997,0.014774338342249393,0.0,0.8590335249900818,0.7712811827659607,0.09128888696432114,0.02174554206430912,0.10462480038404465,0.3653046786785126,0.025030039250850677,0.019341733306646347,0.0,0.0,0.006276432424783707,0.16888739168643951,0.1611626148223877,0.12729215621948242,1.0,0.05408018082380295,0.0,0.0,0.15964645147323608,0.0,0.5074265003204346,0.06708332151174545,0.13682200014591217,0.5777758359909058,1.0,0.6282885670661926,0.041930221021175385,0.0,0.0,0.0,1.0,0.8868545889854431,0.03751733899116516,0.20038951933383942,0.06969369202852249,0.009173566475510597,0.0,0.0,0.0,0.0,0.0,0.06427375972270966,0.7333325147628784,0.04799595847725868,0.03707385063171387,0.02218003198504448,0.04866264387965202,0.026796460151672363
0.4208419620990753,0.2699486017227173,0.0,0.5585964322090149,0.3789173364639282,0.0,0.9,0.8500000000000001,0.9,1,0.420932799577713,0.1684400737285614,0.29469534754753113,0.39202630519866943,0.41609612107276917,0.020437460392713547,0.0,0.013726392760872841,0.0,0.0,0.0,0.47598138451576233,0.011988511309027672,0.0023002242669463158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7075229287147522,0.0,0.8097005486488342,0.0,0.0,0.0,0.0,0.8752284646034241,0.0,0.5457859039306641,0.5753147602081299,0.17034152150154114,0.334369033575058,0.6015332341194153,0.6605426669120789,0.224445641040802,0.0,0.0,0.0,0.0,0.4563326835632324,0.010133161209523678,0.5429850816726685,0.0292662400752306,0.01235926803201437,0.0,0.04014948010444641,0.0,0.0,0.0,0.119622603058815,0.5254985094070435,0.005520292092114687,0.014012801460921764,0.0,0.025548208504915237,0.038521524518728256
